,id,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022
1743,2fcaabb7-a215-6d67-c497-63c69532c958,11158.0,7423.0,9182.0,6177.0,9157.0,4775.0,2559.0,33139.0,7225.0,7525.0,6021.0,19098.0,3860.0,1528.0,15627.0,33565.0,6912.0,13355.0,7573.0,19127.0,27848.0,12096.0,6465.0,24430.0,15876.54
1744,2fd16698-f68b-ff8e-16f0-be4d4f5de936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.0,17089.0,3211.0,17593.0,36188.0,18804.0,19505.0,79069.0,17392.0,19026.0,26671.0,52778.0,21658.0,28745.96
1745,2fd37e43-cdd1-e166-3317-f126a0cb72ad,15104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83
1746,2fea3ebb-6bce-a2fc-6638-41cb47faf14e,21384.0,15681.0,21404.0,14222.0,16914.0,18699.0,27479.0,7796.0,8597.0,25437.0,11893.0,27252.0,42858.0,5392.0,17064.0,27806.0,14601.0,17714.0,32065.0,6821.0,21509.0,4133.0,11613.0,16015.0,15506.72
1747,2ff68edf-6a5f-bbd6-9b6b-5b7cf19d1fdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,19010.0,12770.0,6860.26
1748,2fff64d5-db47-9829-41ee-6cf104c2e32c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18901.0,3869.46
1749,3001ebb5-ffb0-4763-bb14-410ffd53548c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10453.0,22880.0,11786.0,23127.0,10619.4
1750,3007a6b4-4a4f-a6a2-08e5-8a37aeb6eef8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6033.0,63807.0,10279.0,15153.0,4689.0,11728.2
1751,3008a519-ad83-0951-63ea-a00577f63854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7287.0,18381.0,28343.0,23566.0,13957.0,10383.0,19915.0,11785.0,50395.0,27176.0,22006.0,22143.63
1752,3010b71e-4da7-07b7-9030-dc69013c937e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15943.0,9493.0,11998.0,16447.0,13992.0,43448.0,12171.0,23012.0,23739.0,13901.0,17424.2
1753,302242cc-2bdb-3f0c-65da-896d4aec923c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8610.0,9469.0,4230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.85
1754,302ad879-a68b-ef2d-33e1-0a937e3ddc2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7158.0,18373.0,21814.0,14283.0,19692.0,23173.0,13930.95
1755,302fee43-ee90-8ba1-407f-a183c50ae81a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,19813.0,24843.0,7835.0,12632.0,29645.0,12994.0,31339.0,7266.0,38739.0,43784.0,23350.0,68580.0,33432.08
1756,303b5a50-5872-1ad4-d154-55a94550555d,10252.0,59479.0,6480.0,15250.0,16702.0,18091.0,20412.0,47955.0,19767.0,9222.0,21277.0,14826.0,12556.0,20109.0,6301.0,17370.0,11665.0,6644.0,14601.0,11994.0,4606.0,13983.0,36403.0,8010.0,15182.49
1757,303c6066-c0b4-249c-2ce4-45f635b9eb1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10911.0,13212.0,39350.0,11013.0,11766.0,27084.0,23812.0,41660.0,11102.0,17729.0,29710.0,21319.77
1758,303d0668-5632-164c-e323-9d5c44bbdf16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14773.0,3024.36
1759,3040c2cb-e76a-469e-bfc2-7f001875dc2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7534.0,2274.0,1670.98
1760,3048d3c9-0ff3-4b4c-02f2-da9e657475fd,1579.0,12079.0,36368.0,4118.0,24705.0,6324.0,24548.0,13799.0,11039.0,8022.0,15408.0,17544.0,21892.0,4034.0,54051.0,16452.0,23910.0,5188.0,59548.0,197199.0,13218.0,15657.0,3731.0,17124.0,32195.15
1761,30511587-fec9-787d-2a0f-12d377727399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18116.0,53543.0,13505.0,7831.0,70450.0,22122.0,9583.0,44110.0,58944.0,31523.0,20910.0,24649.0,14893.0,28972.0,53525.0,24110.0,32421.0,30966.38
1762,305555bf-fd04-a69b-efb0-512f3e5dcc57,0.0,0.0,0.0,0.0,0.0,0.0,16373.0,22636.0,34531.0,60530.0,9201.0,17343.0,29327.0,13492.0,16642.0,13623.0,16120.0,50568.0,24660.0,16632.0,30316.0,9663.0,20538.0,45754.0,26313.65
1763,3059c498-5314-0bba-cfdc-16d06aaf3f5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7212.0,24853.0,13955.0,12710.0,10299.0,2753.0,14003.0,8897.0,26616.0,20922.0,25139.0,12684.0,21897.0,48772.0,20101.0,9122.0,19976.52
1764,305bf781-861f-876b-2b70-cc1b484e3e3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7011.0,1435.31
1765,30693957-871c-be3b-93a7-40e0f5ccb675,38321.0,30370.0,8537.0,17474.0,10674.0,35110.0,38317.0,14753.0,16673.0,30026.0,34138.0,21202.0,14792.0,23296.0,13582.0,11501.0,23577.0,52771.0,18608.0,7862.0,55047.0,14545.0,24304.0,16112.0,23416.93
1766,30728230-b3fe-fdcc-4939-28fbf67774a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11603.0,21903.0,6340.51
1767,30782287-d58b-ac20-b07f-037e359efb02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,11877.0,11655.0,3291.0,5497.0,9513.0,8526.0,6131.01
1768,307be559-ab5f-c283-b1be-25a8d1d1f58f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,21664.0,33870.0,37933.0,40109.0,35543.0,87207.0,60311.0,41427.59
1769,30814e4d-e40f-2900-db90-29bfc0ca1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,11827.0,7562.0,7196.0,4357.32
1770,309358ed-77e5-a1ef-573a-d5d81b3ea1b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23412.0,21968.0,40866.0,27540.0,18700.0,3990.0,56833.0,23501.98
1771,3096610e-f6e6-5494-bd36-45fc7996cdd7,13647.0,1939.0,29126.0,2665.0,5622.0,6639.0,257.0,7999.0,14306.0,3170.0,11553.0,7461.0,5373.0,8294.0,11920.0,22480.0,5012.0,10126.0,2691.0,23769.0,3939.0,11696.0,4114.0,20994.0,11589.23
1772,3096840a-ec8d-d76e-ddd5-4120c0b8aa6d,2601.0,3097.0,12006.0,8155.0,14353.0,16500.0,6542.0,45172.0,12562.0,33239.0,31719.0,38297.0,22090.0,14340.0,27762.0,12579.0,13456.0,10561.0,16291.0,6682.0,6298.0,12317.0,7295.0,11503.0,12020.54
1773,30a351e5-ee81-33d7-48d6-40301f82363b,13443.0,30827.0,24010.0,11645.0,6091.0,21970.0,28345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.87
1774,30a48be7-9f33-2e1e-2c05-0670bfba2aaf,27565.0,7211.0,15589.0,16379.0,24013.0,4979.0,14494.0,19576.0,34926.0,4306.0,34660.0,8619.0,37025.0,5499.0,22859.0,18523.0,39524.0,16387.0,12858.0,21576.0,41813.0,9429.0,40174.0,10771.0,22393.4
1775,30a728e1-f33c-5682-6053-a94b9db03e9a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,16030.0,22864.0,14022.0,27211.0,12443.56
1776,30b0ec45-52aa-2768-5554-a2965d0a29b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21565.0,21865.0,51953.0,33438.0,20164.96
1777,30bcab0e-d857-0102-55d4-4936a1515607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17895.0,26897.0,8369.62
1778,30c5ce05-b956-1b91-70ee-beed574726ea,46468.0,22890.0,18381.0,21161.0,16672.0,79323.0,62710.0,24664.0,25197.0,56662.0,28652.0,34994.0,49317.0,30221.0,39155.0,21542.0,12324.0,28382.0,49190.0,45449.0,25744.0,41903.0,15105.0,33741.0,31944.23
1779,30c86488-eb3c-5c6e-6cc0-2325322ba1ee,17389.0,8914.0,6934.0,15106.0,7268.0,13075.0,14540.0,17595.0,7499.0,2199.0,31979.0,7549.0,10079.0,42419.0,11717.0,349042.0,6747.0,3799.0,11587.0,11903.0,2353.0,13185.0,5828.0,5788.0,20214.57
1780,30ca8e21-b652-2437-edf5-74903922c73e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9851.0,37610.0,28180.0,36454.0,20742.0,49306.0,76037.0,21238.0,14263.0,25367.0,46314.0,66836.0,26753.0,22892.0,33683.47
1781,30d33909-469a-39a6-40df-1ff1138ea6ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,28226.0,2452.0,5517.0,14840.0,47710.0,12147.0,6582.0,7551.0,8882.0,12359.0,15338.0,11120.0,48896.0,20548.0,14099.0,18609.69
1782,30d51d10-7519-a064-cb20-e94439e9b884,22614.0,10036.0,28504.0,27780.0,17329.0,20733.0,2353.0,22013.0,18993.0,21486.0,13609.0,25585.0,10787.0,19197.0,25717.0,12251.0,28668.0,18175.0,15458.0,40922.0,12369.0,28824.0,7775.0,20764.0,19911.82
1783,30d5717d-e58d-16fa-0466-a67e56f0f312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6607.0,16504.0,7482.0,10830.0,6873.0,6328.81
1784,30e39d2b-9047-d254-a89f-2676889f1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14055.0,24011.0,26188.0,4069.0,25453.0,11751.0,22262.0,9100.0,7916.0,11137.0,24162.0,10831.0,8510.0,36631.0,28720.0,15250.0,30713.0,21358.52
1785,30f2c3c5-a9df-3519-91b2-dc2cb26112e2,22258.0,4578.0,3465.0,14627.0,8403.0,6550.0,5057.0,2927.0,3301.0,15051.0,9848.0,10778.0,9150.0,31291.0,13891.0,13494.0,9269.0,6304.0,7814.0,4345.0,16215.0,11139.0,7220.0,4943.0,9067.76
1786,30fe697f-9276-f960-84b2-9d90b0eda47f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378.0,23542.0,14139.0,6723.0,22106.0,12051.0,10462.39
1787,3109f5b3-12be-8c77-de6d-73507e1a38bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27253.0,10494.0,7594.0,13603.0,7710.0,157270.0,15927.0,8021.0,16850.0,1750.0,9408.0,20384.0,7123.0,11102.0,62276.0,4436.0,23749.0,21540.14
1788,31101e47-1ef1-a823-ed4a-cf519e18cd95,33144.0,29397.0,30413.0,18279.0,61953.0,20729.0,12477.0,15721.0,15646.0,31682.0,55579.0,19886.0,46870.0,25573.0,21619.0,26299.0,32671.0,46411.0,44580.0,67886.0,36501.0,63603.0,20911.0,23578.0,37007.07
1789,311dabd3-7066-787f-71c0-f0772805bf68,16308.0,13865.0,27193.0,9997.0,22745.0,15141.0,6728.0,14468.0,28468.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.48
1790,311e42da-1d66-5a38-c24d-532fca10725a,6146.0,20484.0,13971.0,17461.0,12022.0,11952.0,11717.0,4252.0,10298.0,9592.0,36466.0,4572.0,16690.0,15990.0,10759.0,10218.0,8286.0,30005.0,10748.0,12132.0,20053.0,13930.0,16286.0,19284.0,16149.34
1791,31245fcb-c6e4-44aa-0d06-8f767aefa287,26655.0,10540.0,19693.0,19354.0,22916.0,40571.0,30238.0,12351.0,21016.0,16157.0,74229.0,20317.0,21590.0,13772.0,33274.0,8964.0,16632.0,15425.0,24687.0,28352.0,21748.0,5919.0,19986.0,23473.0,20226.58
1792,31293628-4488-9e69-1570-c716308718f0,24754.0,7180.0,1889.0,10186.0,6122.0,58038.0,6597.0,6204.0,6271.0,6082.0,25548.0,13343.0,14747.0,5752.0,10663.0,4523.0,5819.0,4369.0,2457.0,10975.0,5470.0,10476.0,10550.0,5398.0,7962.33
1793,3129c945-be81-45d9-4164-88c7ba3b8d14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,14389.0,21493.0,19701.0,17907.0,28300.0,0.0,0.0,0.0,0.0,0.0,4774.32
1794,31307e46-af79-7546-7e51-68dc5690f74d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846.0,33374.0,34184.0,12958.36
1795,314a332e-eb9f-c88e-b877-5b599f3da6ae,0.0,0.0,0.0,8924.0,21179.0,15310.0,22724.0,32775.0,31142.0,36987.0,31042.0,22093.0,36309.0,11375.0,30797.0,31133.0,9839.0,37141.0,10045.0,29679.0,17662.0,36380.0,11269.0,26118.0,23417.23
1796,3151c0ef-4b86-f79a-7267-eccc4e5a0edd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31642.0,17682.0,20647.0,34599.0,78803.0,28714.14
1797,315745cc-ccfc-d746-7a44-0b3413e34b3d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30822.0,16061.0,69789.0,38455.0,33121.0,23960.0,25608.81
1798,315e8080-7425-f4e9-3891-aef5ebe0572c,36003.0,36067.0,6329.0,8541.0,5635.0,12948.0,1524.0,14309.0,8854.0,3266.0,9923.0,5626.0,5381.0,7896.0,6085.0,6263.0,26572.0,8510.0,14472.0,25477.0,13069.0,27494.0,4971.0,11323.0,13757.49
1799,31610b3d-1257-363c-f25d-cb50d15b5985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16455.0,18742.0,5307.0,15529.0,14801.0,13063.0,10187.34
1800,316b8056-7758-fa48-aefd-24f4dbe15124,19513.0,9349.0,3873.0,6973.0,6674.0,19123.0,10427.0,16281.0,8197.0,11691.0,16944.0,5345.0,11780.0,6660.0,10000.0,25327.0,7209.0,25671.0,7692.0,5404.0,21694.0,47772.0,7045.0,17322.0,17775.5
1801,316bef00-8dc7-3e48-9e29-3bd91ae3b638,16152.0,7418.0,24388.0,26995.0,28635.0,144639.0,10759.0,37109.0,19544.0,20141.0,15874.0,17915.0,6009.0,8517.0,12881.0,26986.0,6662.0,16742.0,27785.0,60979.0,16599.0,19315.0,29328.0,13185.0,22808.42
1802,31746607-bf7b-8bf7-17a0-5a26d9e11e5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.0,13662.0,15879.0,8602.0,8775.0,13493.0,21524.0,13259.0,8603.0,12738.0,16677.0,15222.0,9953.0,15366.0,20165.0,12964.0,14132.01
1803,31775bb8-61c0-0eee-d460-ee39419a8fc9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.0,8123.0,23119.0,51027.0,16273.0,59780.0,62382.0,17124.0,16531.0,17320.0,25407.0,10268.0,15027.0,13713.0,30155.0,38072.0,24895.09
1804,3178d8c2-185a-1334-9979-16e0685c8595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,4313.0,5634.0,5807.0,15100.0,1921.0,12500.0,6178.76
1805,317c5470-3254-cebd-b1f8-a56ca30c64b4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21690.0,4440.43
1806,31856809-57b3-6f12-740c-e72059024b55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16604.0,34114.0,18217.0,66172.0,55275.0,18549.0,26859.61
1807,319008f9-639c-4462-3d69-462c8f50e84f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8459.0,22015.0,34153.0,27604.0,21614.0,12217.0,29220.0,19726.0,30902.0,17063.0,42930.0,18933.0,32060.0,8881.0,20632.0,32379.0,38479.0,26949.37
1808,3195d8f1-8f71-b0d5-5d30-c8f40ca1de22,12546.0,5808.0,19707.0,39960.0,43039.0,13941.0,41934.0,7524.0,19812.0,8816.0,8258.0,14103.0,14329.0,3427.0,18553.0,18253.0,14202.0,4994.0,9747.0,13816.0,27197.0,38415.0,10599.0,25925.0,19822.67
1809,3199cf3d-4024-35a7-64d6-7ef20c3b21f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,10619.0,2267.71
1810,31a91c69-4f5a-b827-3b33-f45b552bc38c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12791.0,15567.0,6124.0,47817.0,12788.0,22129.0,10889.0,15165.0,9256.0,13565.64
1811,31ab6131-7cf9-727e-78e2-24a7eaa7e264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21335.0,32062.0,19191.0,21130.0,25614.0,7460.0,11648.0,12767.0,21608.0,15271.11
1812,31b23e28-03b3-b364-88b9-619861248f96,12878.0,10595.0,13526.0,27153.0,3835.0,8310.0,25229.0,21751.0,35822.0,8204.0,15853.0,10770.0,17007.0,25568.0,4693.0,10073.0,10877.0,10765.0,15964.0,21350.0,33900.0,4899.0,8790.0,25325.0,16852.49
1813,31cb5e8e-ae25-62ca-2894-8b4cf0fcccc6,35476.0,31637.0,29773.0,21234.0,43484.0,36304.0,86600.0,15263.0,26684.0,21968.0,36207.0,38153.0,21979.0,24108.0,33111.0,20644.0,29594.0,26987.0,22800.0,51679.0,84403.0,33386.0,37717.0,53436.0,42979.29
1814,31ce5ae7-95d8-51f2-70f6-b53a48805631,36127.0,62928.0,8759.0,6905.0,23106.0,24909.0,30254.0,18326.0,12490.0,29131.0,35983.0,100461.0,25293.0,23083.0,9333.0,20651.0,80109.0,66825.0,18049.0,25958.0,23362.0,9278.0,16384.0,36688.0,28442.6
1815,31d0b664-0589-f877-9b02-52440950fd13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0,12835.0,33349.0,12495.0,18310.0,8819.0,11586.0,11134.1
1816,31d9df3e-6e29-1cb0-1238-416db814c0cc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,5760.0,2446.56
1817,31e9ca80-58bf-3b9e-a624-5b598c94af98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029.0,43876.0,18381.0,17164.0,27215.0,26435.0,14045.0,31481.0,20152.32
1818,31eb113c-b490-1da8-af3e-614041c9edfe,84829.0,36642.0,20440.0,46812.0,29069.0,24659.0,54048.0,102806.0,39336.0,29509.0,53910.0,38562.0,34514.0,45174.0,37433.0,37318.0,47520.0,35916.0,83323.0,14230.0,99066.0,19676.0,12649.0,23422.0,36758.11
1819,31ebea37-3f25-5a1b-b454-d73037b644e9,31406.0,8079.0,10348.0,29700.0,9718.0,6330.0,12479.0,8289.0,15997.0,10410.0,7994.0,6967.0,5943.0,41575.0,12070.0,36760.0,25159.0,10711.0,3685.0,19693.0,24165.0,6442.0,14215.0,7478.0,13806.36
1820,31f2c908-e38d-bb7e-3ad3-61de17cd9a14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.0,37955.0,13129.0,18789.0,29716.0,20619.0,31404.0,19330.0,24035.0,18665.0,22744.0,20488.71
1821,31f89fd1-b07c-6e71-e9cf-20bf4a883099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618.0,27204.0,6628.15
1822,31f9fbac-5ee7-1161-86fc-0b9bddd5b87f,0.0,0.0,0.0,21534.0,29163.0,5247.0,18312.0,26119.0,6408.0,21982.0,27735.0,14997.0,41265.0,9545.0,58048.0,135100.0,9179.0,40382.0,40448.0,36148.0,19926.0,36797.0,40332.0,232733.0,77100.39
1823,31fa8177-4267-f803-ae3f-a2e526c47308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11936.0,41438.0,10393.05
1824,31fc4728-4bc1-0248-6815-9dd7e7801601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7911.0,34897.0,14239.0,8604.0,10072.0,13614.0,10335.21
1825,32010fd2-3929-8ad3-2fd1-84fc08deb9a9,4336.0,14433.0,10903.0,5789.0,6716.0,16320.0,17389.0,6928.0,56749.0,5059.0,9134.0,15585.0,20628.0,12482.0,29687.0,22422.0,20558.0,11405.0,16479.0,23192.0,10435.0,28141.0,22428.0,19160.0,19807.13
1826,3215100e-6272-e2af-9212-6ff19fa1c6c9,0.0,0.0,0.0,0.0,0.0,16174.0,6531.0,6674.0,15359.0,28720.0,5371.0,17679.0,17470.0,23264.0,20355.0,28249.0,15530.0,21937.0,4281.0,25466.0,17381.0,56860.0,31642.0,12253.0,23879.31
1827,321d0b21-ed15-2c67-cef3-adf46ba5c15e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,692.99
1828,322515a5-3a89-591e-b7b9-387b677bd216,5615.0,2109.0,2024.0,9434.0,10053.0,12501.0,16266.0,16107.0,10641.0,2497.0,11958.0,8477.0,699.0,25234.0,5093.0,9140.0,4222.0,2404.0,3733.0,13927.0,6248.0,2067.0,3564.0,3402.0,5475.05
1829,32292da1-abc1-cf41-e8e2-40c80357789c,17788.0,29023.0,14555.0,2646.0,7881.0,18464.0,13777.0,13722.0,13566.0,14846.0,7205.0,30183.0,27143.0,15787.0,14952.0,31534.0,11794.0,8259.0,29259.0,20374.0,6604.0,16873.0,8389.0,22296.0,16567.19
1830,322b0386-b46a-6fe3-0059-8004c18adb1f,65144.0,39059.0,45600.0,46032.0,25619.0,15906.0,9609.0,24402.0,25065.0,44964.0,21528.0,29833.0,26000.0,34057.0,36506.0,8548.0,32225.0,39815.0,14920.0,22205.0,65668.0,16755.0,32448.0,17075.0,28092.29
1831,322f1499-e8a5-6f31-ac2c-10d0c15648ff,19458.0,25259.0,19932.0,22499.0,59800.0,36953.0,10754.0,17271.0,23848.0,30027.0,14682.0,24693.0,71162.0,19780.0,12476.0,23753.0,15927.0,46635.0,35044.0,16560.0,33182.0,20013.0,8948.0,23738.0,23329.2
1832,3234c185-e72e-381b-1505-d901dc1277ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.0,9068.0,17471.0,17211.0,7250.0,19738.0,58031.0,13500.0,11835.0,9802.0,15686.27
1833,324fd092-9025-259c-2bfa-d86ce04773f1,46474.0,22554.0,22690.0,24437.0,54080.0,22677.0,49007.0,38843.0,27927.0,29752.0,36406.0,37185.0,19158.0,16969.0,21271.0,8060.0,13039.0,22566.0,51674.0,57166.0,37140.0,39940.0,26152.0,82842.0,43626.79
1834,325746ac-8496-3570-b411-7eafad7265db,16809.0,12509.0,19502.0,47136.0,12912.0,9277.0,27668.0,22816.0,16339.0,40472.0,50815.0,24934.0,11194.0,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.47
1835,3263dd11-33f2-32a2-62b7-e3e757ad185e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54583.0,7647.0,11544.0,23607.0,5069.0,6322.0,13828.0,5900.0,10129.36
1836,3265b5b3-0118-d4e3-1c8b-92445119c1d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.0,531.46
1837,326ea68d-f4e3-5152-312c-d4340b177efd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12835.0,38951.0,7913.0,88463.0,52732.0,27238.0,30178.92
1838,327bf1b3-7039-d22d-0466-c0c7d5a4c1ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9595.0,26143.0,27821.0,24224.0,8978.0,16568.0,13548.32
